"id","name","latitude","longitude","country"
"49769","Köniz Sandwürfi Friedhof","46.919152","7.416973","CH"
"49770","Köniz Schloss","46.920294","7.413844","CH"
"49771","Köniz Stapfen Friedhof","46.920662","7.419337","CH"
"49772","Köniz Stapfenrain","46.920024","7.422034","CH"
"49773","Köniz Weiermatt","46.922091","7.412109","CH"
"34106","Konjic","43.651218","17.959957","BA"
"38996","Konjscina","46.050641","16.178902","HR"
"14355","Könnern","51.674175","11.779518","DE"
"18336","Konolfingen","46.881298","7.621135","CH"
"18542","Konolfingen Bahnhof","46.880974","7.620632","CH"
"49607","Konolfingen Dorf","46.891555","7.632768","CH"
"49608","Konolfingen Grünegg","46.884103","7.624722","CH"
"49609","Konolfingen Haldenweg","46.878746","7.616246","CH"
"49610","Konolfingen Kreuzplatz","46.879114","7.619931","CH"
"49611","KonolfingenBrunnhaldenstrasse","46.887061","7.627976","CH"
"38716","Konotop Pass","51.23081","33.192839","UA"
"68423","Konstablerwache Frankfurt a M","50.114475","8.687877","DE"
"38807","Konstantinovy Lazne","49.884909","12.975641","CZ"
"7673","Konstanz","47.662","9.172","DE"
"7674","Konstanz","47.658757","9.177312","DE"
"74189","Konstanz Bahnhof","47.65935","9.176998","DE"
"16221","Konstanz Hafen","47.659863","9.179541","DE"
"16179","Konstanz Konzilstraße","47.663099","9.177716","DE"
"16181","Konstanz Marktstätte","47.660213","9.177276","DE"
"16201","Konstanz Schweizer Bahnhof","47.65855","9.17679","DE"
"16193","Konstanz Sternenplatz","47.667405","9.179487","DE"
"16205","Konstanz Zähringerplatz","47.672879","9.183685","DE"
"12412","Konstanz-Fürstenberg","47.677482","9.162848","DE"
"7669","Konstanz-Petershausen","47.674839","9.171514","DE"
"12422","Konstanz-Wollmatingen","47.682453","9.147333","DE"
"17856","Kontich","51.134238","4.476601","BE"
"28799","Kontiomäki","64.339891","28.116708","FI"
"38850","Kony","47.632949","17.355302","HU"
"37799","Konyavo","42.324163","22.781934","BG"
"12410","Konz","49.695389","6.57329","DE"
"12411","Konz Mitte","49.700243","6.573757","DE"
"69438","Konzerthaus Karlsruhe","49.003803","8.400096","DE"
"18958","Koog aan de Zaan","52.458601","4.805516","NL"
"38213","Kop Afsluitdijk","53.098289","5.384388","NL"
"19098","Koper","45.539199","13.739364","SI"
"27990","Kopidlno","50.333965","15.260465","CZ"
"63736","Köping Hökartorget","59.51306","15.99694","SE"
"63737","Köping Skinngubben","59.52","15.97306","SE"
"63735","Köping station","59.50667","16.00417","SE"
"38944","Köpingebro station","55.456369","13.933495","SE"
"62688","Köpingsvik","56.87917","16.71833","SE"
"62689","Köpmanholmen bussgaraget","63.16972","18.59028","SE"
"70062","Kopp Kahl a Main","50.0792","9.014913","DE"
"28393","Koppang","61.57342","11.044668","NO"
"66241","Koppang bussterminal","61.573467","11.044528","NO"
"66261","Koppang Øverengsmoen Shell bussterminal","61.587837","10.997453","NO"
"39640","Koppang stasjon","61.573112","11.044307","NO"
"61636","Kopparberg","59.8725","14.98667","SE"
"67025","Kopparholmarna","58.47139","16.96639","SE"
"63697","Kopparmora","59.33944","18.58333","SE"
"68872","Köppelsdorf Ost Sonneberg","50.35152","11.200577","DE"
"28356","Kopperå","63.434026","11.776489","NO"
"39653","Kopperå stasjon","63.392063","11.848486","NO"
"14206","Köppern","50.269611","8.646921","DE"
"68381","Köppern Bahnhof Friedrichsdorf","50.26954","8.647964","DE"
"49612","Koppigen Aspi","47.132232","7.616803","CH"
"49613","Koppigen Gemeindeverwaltung","47.133509","7.601243","CH"
"49614","Koppigen Neues Schulhaus","47.134255","7.605953","CH"
"49615","Koppigen Post","47.131711","7.607184","CH"
"49616","Koppigen Schwimmbad","47.129706","7.595256","CH"
"49617","Koppigen Sternen","47.132619","7.604335","CH"
"49618","Koppigen Stöck","47.132241","7.598375","CH"
"49619","Koppigen Wohn- u Pflegeheim","47.131073","7.617891","CH"
"33616","Köppling Bahnhof","47.002739","15.244402","AT"
"63698","Koppom Konsum","59.70722","12.15028","SE"
"63699","Koppom skolan","59.70056","12.14889","SE"
"26844","Koprivnica","46.16487","16.817468","HR"
"63738","Köpstadsö","57.625","11.80944","SE"
"38625","Kopychyntsi","49.096520","25.904542","UA"
"70225","Korb/Bahnhof Unnau","50.65441","7.889266","DE"
"7023","Korbach","51.278803","8.873297","DE"
"12413","Korbach Süd","51.270263","8.878816","DE"
"35447","Korčula","42.952915","17.135355","HR"
"12414","Kordel","49.836367","6.634929","DE"
"29589","Korenica","44.743965","15.706601","HR"
"35791","Kořenov","50.759259","15.365324","CZ"
"28800","Koria","60.847728","26.603362","FI"
"12415","Kork","48.57002","7.874793","DE"
"73017","Kork Bahnhof Kehl","48.56974","7.873984","DE"
"12402","Körle","51.171589","9.51314","DE"
"74200","Körle Mülmischtal","51.17379","9.511828","DE"
"38825","Körmend","47.016127","16.597206","HU"
"71570","Körne Westbahnhof Dortmund","51.509914","7.501193","DE"
"73938","Körnerplatz Dresden","51.054134","13.814694","DE"
"29170","Korneuburg","48.342935","16.328932","AT"
"35571","Kornic","45.0393","14.6191","HR"
"62659","Kornsjö Gr","58.93444","11.67","NO"
"12416","Korntal","48.826474","9.121102","DE"
"70785","Korntal Bahnhof Korntal-Münchingen","48.826797","9.121013","DE"
"14212","Korntal Gymnasium","48.831058","9.112356","DE"
"7668","Kornwestheim Pbf","48.862215","9.179964","DE"
"28653","Korosten","50.957268","28.634436","UA"
"61637","Korpilombolo","66.84861","23.06222","SE"
"61638","Korrö","56.62556","15.195","SE"
"37651","Korsberga","57.3011","15.1261","SE"
"62660","Korsberga affär Västergötla","58.30361","14.09889","SE"
"66025","Korsberga ICA","57.30083","15.12583","SE"
"64589","Korsberga station Småland","57.30111","15.125","SE"
"12418","Korschenbroich","51.195653","6.511884","DE"
"67868","Korsegården bussterminal","59.66343","10.745385","NO"
"63739","Körshultsvägen","57.21861","12.56444","SE"
"61639","Korskrogen","61.81056","15.75389","SE"
"28801","Korso","60.351033","25.078703","FI"
"18675","Korsør St.","55.357200","11.135126","DK"
"38728","Korsun","49.469706","31.258253","UA"
"38626","Korsun-Shevchenkivskyi","49.421520","31.260866","UA"
"38290","Korswandt","53.918621","14.161847","DE"
"38743","Korsze","54.172188","21.138161","PL"
"64590","Kortedala Allhelgonakyrkan","57.75722","12.03667","SE"
"64591","Kortedala Aprilgatan","57.76111","12.04111","SE"
"64592","Kortedala Januarigatan","57.76028","12.04111","SE"
"64593","Kortedala Runstavsgatan","57.7475","12.03","SE"
"63700","Kortedala torg","57.75278","12.03278","SE"
"17790","Kortemark","51.025055","3.043190","BE"
"17881","Kortenberg","50.892734","4.540990","BE"
"18148","Kortrijk","50.824461","3.264297","BE"
"17107","Kortrijk Thor","50.810459","3.297838","FR"
"37604","Kos","36.895422","27.284952","GR"
"38215","Koscielisko","49.290294","19.889583","PL"
"35194","Kościerzyna","54.116819","17.964381","PL"
"15050","Koserow","54.045332","13.999278","DE"
"28647","Košice","48.722918","21.26872","SK"
"67703","Kosiv","48.316251","25.089936","UA"
"67833","Koška","45.54506","18.28595","HR"
"38997","Kosovo","43.949754","16.209582","HR"
"28667","Kosovo Polje","42.634835","21.081354","RS"
"28669","Kosovska Mitrovica","42.893079","20.875001","RS"
"33671","Kößlwang Bahnhof","48.022968","13.908762","AT"
"38130","Kosta","56.844068","15.396030","SE"
"66026","Kosta Glasbruk","56.84917","15.395","SE"
"35288","Kostel","46.184094","15.725897","SI"
"27992","Kostelec nad Orlici Město","50.119779","16.205123","CZ"
"27991","Kostelec u Jihlavy","49.357215","15.48213","CZ"
"62661","Koster Ekenäs Syd Koster","58.89333","11.04861","SE"
"62662","Koster Västra bryggan N Koster","58.89306","11.00972","SE"
"38627","Kostiantynivka","48.512225","37.729849","UA"
"22730","Kostrzyn","52.39336","17.224689","PL"
"19083","Kostrzyn","52.591597","14.644695","PL"
"28527","Koszalin","54.191254","16.169931","PL"
"38851","Köszeg","47.382303","16.556458","HU"
"67704","Kotel’va","50.062921","34.749317","UA"
"14356","Köthen","51.751932","11.989353","DE"
"12419","Kothmaißling","49.242908","12.729363","DE"
"34374","Kothmühle Bahnhof","47.886714","13.940643","AT"
"37858","Kotka","60.51573","26.93566","FI"
"28802","Kotka asema","60.464506","26.929847","FI"
"28803","Kotkan satama","60.468785","26.941495","FI"
"32213","Kotor","42.424662","18.771234","ME"
"32324","Kotor Varou","44.606251","17.405649","BA"
"28228","Kotoriba","46.353613","16.808461","HR"
"17675","Kötschach-Mauthen","46.670204","13.008595","AT"
"39643","Kotsøy stasjon","62.976433","10.561233","NO"
"12420","Kottenforst","50.662413","7.022678","DE"
"12421","Kottenheim","50.348977","7.24891","DE"
"29114","Köttewitz","50.945141","13.859703","DE"
"73954","Köttewitz Haltepunkt Dohna","50.944496","13.864638","DE"
"33638","Kottingbrunn Bahnhof","47.950187","16.226977","AT"
"33712","Kottingneusiedl Bahnhof","48.703468","16.464287","AT"
"63701","Kottla","59.34417","18.17972","SE"
"49620","Kottwil Dorf","47.162032","8.044932","CH"
"49621","Kottwil Seewagen","47.164899","8.046739","CH"
"49622","Kottwil Zuswil","47.154292","8.034217","CH"
"15047","Kötzschau","51.304458","12.123904","DE"
"73704","Kötzschau Bahnhof (Bus) Leuna","51.30477","12.125145","DE"
"23353","Koudum-Molkwerum","52.902820","5.410691","NL"
"28804","Kouvola asema","60.865903","26.705727","FI"
"28652","Kovel","51.218081","24.707714","UA"
"12405","Kövenig","49.981183","7.119546","DE"
"68933","Kövenig Bahnhof Kröv","49.981525","7.1196","DE"
"61640","Kovland","62.47","17.15361","SE"
"63740","Kövlinge","56.48472","13.04","SE"
"38590","Kowale Oleckie","54.16288","22.41652","PL"
"28213","Kozani","40.29467","21.79265","GR"
"38896","Kozarovce","48.310763","18.536332","SK"
"34108","Kozino","44.171068","15.194326","HR"
"35919","Kozlow","50.311917","18.551837","PL"
"32214","Kozluk","44.496926","19.111312","BA"
"18960","Krabbendijke","51.433399","4.116951","NL"
"37121","Kräbel","47.040214","8.53079","CH"
"36729","Kradolf","47.52472","9.201557","CH"
"15051","Kraftsdorf","50.878073","11.930851","DE"
"15052","Kraftwerk Finkenheerd","52.263337","14.575936","DE"
"61641","Kragenäs vägskäl","58.80139","11.25778","SE"
"61648","Krägga herrgård","59.60444","17.40639","SE"
"12423","Kraghammer","51.108835","7.873651","DE"
"69878","Kraghammer Attendorn","51.110058","7.873499","DE"
"63702","Kragstalund station","59.51","18.07528","SE"
"28673","Kragujevac","44.010334","20.92793","RS"
"49755","Kräiligen Restaurant Brücke","47.149815","7.533122","CH"
"65235","Kråkarp","57.16222","12.35944","SE"
"62665","Kråkebäck","56.99722","16.43583","SE"
"62666","Kråkeryd","57.04861","13.22583","SE"
"61649","Kräklingbo","57.44583","18.71028","SE"
"37749","Krakovets","49.95469","23.11399","UA"
"29325","Kraków","50.068338","19.945266","PL"
"17584","Kraków Główny","50.067192","19.947423","PL"
"17585","Kraków Główny (Bus)","50.067902","19.949580","PL"
"38753","Krakow Plaszow","50.035091","19.974894","PL"
"62667","Kråksjö","56.64194","15.35194","SE"
"66341","Kråkstad bussterminal","59.68324","10.8909","NO"
"39784","Kråkstad stasjon","59.68354","10.890613","NO"
"67624","Králíky","50.08916","16.75388","CZ"
"29590","Kraljevica","45.274657","14.571723","HR"
"28672","Kraljevo","43.727217","20.69973","RS"
"38897","Kralovany","49.153043","19.130024","SK"
"27994","Kralupy nad Vltavou","50.238724","14.313469","CZ"
"38628","Kramatorsk","48.737840","37.579669","UA"
"35792","Kramfors","62.928433","17.786295","SE"
"62779","Kramfors Nordvik","62.84861","18.00583","SE"
"72523","Krampenburg Berlin","52.38908","13.649455","DE"
"29213","Kranebitten","47.269587","11.328664","AT"
"7024","Kranenburg","51.788868","6.007629","DE"
"15053","Kranichfeld","50.856436","11.203175","DE"
"68418","Kranichstein Bahnhof Darmstadt","49.9048","8.677988","DE"
"19099","Kranj","46.239010","14.348168","SI"
"34271","Kranjska Gora","46.484412","13.781839","SI"
"69111","Krankenhaus/West Stralsund","54.304104","13.045002","DE"
"34766","Krapchene","43.385055","23.303366","BG"
"34130","Krapina","46.159467","15.872698","HR"
"34230","Krapinske Toplice","46.093985","15.83758","HR"
"32410","Krapkowice","50.47515","17.96539","PL"
"35513","Krasica","45.382211","13.691196","HR"
"38216","Krasiczyn","49.776220","22.652543","PL"
"15850","Kraslice (Grenze)","50.354074","12.467319","DE"
"27993","Krásna Lípa","50.919019","14.512293","CZ"
"38726","Krasne (UA)","49.91682","24.617777","UA"
"32411","Kraśnik","50.9236","22.22706","PL"
"67918","Krasno nad Kysucou","49.379283","18.8357","SK"
"35959","Krasnoarmiisk","48.264927","37.186204","UA"
"38629","Krasnohrad","49.369902","35.450197","UA"
"32412","Krasnystaw","50.98464","23.1742","PL"
"49623","Krattigen Dorf","46.661234","7.728305","CH"
"49624","Krattigen Kirche","46.658744","7.719271","CH"
"49625","Krattigen Oertlimatt","46.659031","7.742364","CH"
"49626","Krattigen Post","46.660676","7.723819","CH"
"49627","Krattigen Stuhlegg","46.656892","7.718687","CH"
"49628","Krattigen Tschuppen","46.660793","7.733213","CH"
"15054","Kratzeburg","53.427638","12.941841","DE"
"34461","Kraubath/Mur Bahnhof","47.306004","14.945529","AT"
"49629","Krauchthal Buch","47.013413","7.560737","CH"
"49630","Krauchthal Länggasse","47.006824","7.56516","CH"
"49631","Krauchthal Post","47.009458","7.566194","CH"
"16146","Krauschwitz Ort","51.118615","11.977137","DE"
"14178","Krauthausen","50.878657","6.423269","DE"
"69228","Krauthausen Feldstraße (Bahnhof) Niederzier","50.878525","6.420725","DE"
"69291","Kray Nordbahnhof Essen (Ruhr)","51.469025","7.080767","DE"
"71516","Kray Südbahnhof Essen (Ruhr)","51.459927","7.078295","DE"
"35551","Krčina","44.913142","14.417874","HR"
"12424","Kredenbach","50.962787","8.042073","DE"
"69362","Kredenbach Ort/Bahnhof Kreuztal","50.962753","8.042136","DE"
"7660","Krefeld","51.325772","6.570224","DE"
"7661","Krefeld Hbf","51.325772","6.570224","DE"
"12425","Krefeld-Linn","51.337062","6.62967","DE"
"10845","Krefeld-Oppum","51.329736","6.611107","DE"
"7033","Krefeld-Uerdingen","51.357279","6.645779","DE"
"7670","Kreiensen","51.851425","9.967796","DE"
"71613","Kreiensen Bahnhof Einbeck","51.851616","9.967581","DE"
"12426","Kreimbach-Kaulbach","49.55149","7.631293","DE"
"33849","Kreisbach Bahnhof","48.10056","15.607882","AT"
"34012","Kreischberg Talstation Bahnhof","47.101941","14.087318","AT"
"70973","Kreishaus (Bus) Heinsberg","51.06068","6.108692","DE"
"70828","Kreissparkasse Oberboihingen","48.64883","9.366203","DE"
"35326","Kremena","42.977819","17.495784","HR"
"35350","Kremenchuk","49.064194","33.422011","UA"
"38630","Kremenets","50.115945","25.719748","UA"
"15055","Kremmen","52.753888","13.039653","DE"
"12427","Krempe","53.833474","9.481615","DE"
"12428","Kremperheide","53.880973","9.480284","DE"
"17676","Krems an der Donau","48.408826","15.604024","AT"
"33853","Krems in Stmk Bahnhof","47.033039","15.175504","AT"
"67568","Krems/Donau Campus-Kunstmeile Bahnhof","48.407459","15.585855","AT"
"34380","Kremsmünster Bahnhof","48.05357","14.141353","AT"
"23496","Kremsmünster Markt","48.054054","14.127318","AT"
"28003","Křenovice dolní nádraží","49.145177","16.833487","CZ"
"15056","Krensitz","51.490445","12.46197","DE"
"73565","Krensitz Bahnhof Krostitz","51.489742","12.463328","DE"
"33483","Krenstetten-Biberbach Bahnhof","48.055224","14.699185","AT"
"37801","Kresna","41.720971","23.159694","BG"
"7026","Kressbronn","47.594223","9.598708","DE"
"16223","Kressbronn Hafen","47.587338","9.598124","DE"
"15057","Kretscham-Rothensehma","50.467491","12.988504","DE"
"12429","Kreuz Konz","49.703794","6.576867","DE"
"14182","Kreuzau Bahnhof","50.75075","6.488404","DE"
"14192","Kreuzau-Eifelstraße","50.742794","6.491937","DE"
"12430","Kreuzberg (Ahr)","50.506441","6.978559","DE"
"70143","Kreuzberg Bahnhofstraße Altenahr","50.50897","6.976178","DE"
"73634","Kreuzeck/Alpspitzbahn Bahnhof Garmisch-Partenkirc","47.471558","11.062593","DE"
"69663","Kreuzeck/Alpspitzbahn Garmisch-Partenkirchen","47.471916","11.063726","DE"
"18565","Kreuzlingen","47.652554","9.169087","CH"
"49687","Kreuzlingen alte Bergstrasse","47.642838","9.170103","CH"
"49632","Kreuzlingen Alterszentrum","47.645489","9.174957","CH"
"18449","Kreuzlingen Bahnhof","47.652348","9.169069","CH"
"49642","Kreuzlingen Bärenplatz","47.647332","9.175712","CH"
"49633","Kreuzlingen Bergstr","47.642766","9.169689","CH"
"49634","Kreuzlingen Bernegg","47.643179","9.159936","CH"
"18566","Kreuzlingen Bernrain","47.642100","9.163199","CH"
"18184","Kreuzlingen Bernrain Bahnhof","47.642190","9.161823","CH"
"49635","Kreuzlingen Besmer","47.639458","9.188585","CH"
"49636","Kreuzlingen Blaues-Haus-Platz","47.642945","9.183829","CH"
"49637","Kreuzlingen Bodensee-Arena","47.65402","9.178795","CH"
"49638","Kreuzlingen Breite","47.641714","9.189583","CH"
"49639","Kreuzlingen Brunegg","47.646901","9.154246","CH"
"49640","Kreuzlingen Burg","47.640105","9.1848","CH"
"49641","Kreuzlingen Burggraben","47.639664","9.186877","CH"
"49643","Kreuzlingen Dufourstrasse","47.654847","9.169689","CH"
"49644","Kreuzlingen Egelsee","47.643889","9.176737","CH"
"49645","Kreuzlingen Esslenstrasse","47.647161","9.159289","CH"
"49646","Kreuzlingen Felsenburg","47.640959","9.17529","CH"
"49647","Kreuzlingen Fliegaufstrasse","47.647422","9.165878","CH"
"49648","Kreuzlingen Friedbergstrasse","47.638945","9.165428","CH"
"49649","Kreuzlingen Gaissberg","47.639071","9.18","CH"
"49650","Kreuzlingen Gaissbergstrasse","47.639152","9.182319","CH"
"49651","Kreuzlingen Granegg","47.645426","9.156988","CH"
"49652","Kreuzlingen Grenzstrasse","47.654479","9.171298","CH"
"36745","Kreuzlingen Hafen","47.649168","9.18196","CH"
"49653","Kreuzlingen Hauptzoll","47.654937","9.173393","CH"
"49654","Kreuzlingen Helvetiaplatz","47.653085","9.173528","CH"
"49655","Kreuzlingen Jakobshöhe","47.640923","9.166444","CH"
"49656","Kreuzlingen Kantonsschule","47.648932","9.180207","CH"
"49657","Kreuzlingen Karussell","47.649912","9.172809","CH"
"49662","Kreuzlingen Käsbach","47.637651","9.190481","CH"
"49658","Kreuzlingen Kirche Bernrain","47.637138","9.15661","CH"
"49659","Kreuzlingen Kolosseumplatz","47.647341","9.170373","CH"
"49660","Kreuzlingen Konstanzerstrasse","47.655234","9.168539","CH"
"49661","Kreuzlingen Kurzrickenbach","47.640078","9.194248","CH"
"49663","Kreuzlingen Langhalden","47.638298","9.187209","CH"
"49664","Kreuzlingen Löwenstrasse","47.647674","9.173555","CH"
"49666","Kreuzlingen Möösliweg","47.635853","9.183056","CH"
"49665","Kreuzlingen MOWAG","47.648555","9.160997","CH"
"49667","Kreuzlingen Neudorfstrasse","47.64299","9.190625","CH"
"49668","Kreuzlingen Paulistrasse","47.644438","9.18729","CH"
"49669","Kreuzlingen Rebstockplatz","47.647818","9.163469","CH"
"49670","Kreuzlingen Remisbergstrasse","47.642334","9.181339","CH"
"49671","Kreuzlingen Ribistrasse","47.648744","9.154561","CH"
"49672","Kreuzlingen Rosenegg","47.644617","9.171919","CH"
"49673","Kreuzlingen Rosenweg","47.643997","9.164125","CH"
"49674","Kreuzlingen Rothaus","47.639197","9.183254","CH"
"49682","Kreuzlingen Sägenösch","47.638837","9.177618","CH"
"49675","Kreuzlingen Schwimmbad","47.645175","9.19885","CH"
"49676","Kreuzlingen Seeblickstrasse","47.641588","9.166175","CH"
"49677","Kreuzlingen Seeschau","47.644896","9.161078","CH"
"49678","Kreuzlingen Seminar","47.644959","9.179092","CH"
"49679","Kreuzlingen Sonnenweg","47.649391","9.174669","CH"
"49680","Kreuzlingen Sonnenwiesenstr","47.644573","9.197421","CH"
"49681","Kreuzlingen Spiesshaldenstr","47.642999","9.167577","CH"
"49683","Kreuzlingen Wasenstrasse","47.646577","9.184935","CH"
"49684","Kreuzlingen Weiherstrasse","47.650766","9.165015","CH"
"49685","Kreuzlingen Wolfagger","47.640087","9.176647","CH"
"49686","Kreuzlingen Zihlstrasse","47.639664","9.201439","CH"
"37069","Kreuzstrasse","47.365696","9.505596","CH"
"12431","Kreuzstraße","47.916496","11.759014","DE"
"7036","Kreuztal","50.956027","7.991697","DE"
"12560","Kreuztal-Littfeld","51.007194","7.98714","DE"
"71883","Kreuzung Oesterwurth","54.20898","8.957733","DE"
"72303","Kreuzung Weisen","53.024338","11.786099","DE"
"72624","Kreuzung Ziltendorf","52.20641","14.624056","DE"
"12432","Kreuzweingarten","50.613053","6.796051","DE"
"49688","Kriechenwil Oberdorf","46.911592","7.227759","CH"
"49689","Kriechenwil Schulhaus","46.910064","7.219102","CH"
"23497","Krieglach","33.750801","-84.389855","AT"
"33527","Krieglach Bahnhof","47.547165","15.560027","AT"
"49690","Kriegstetten Dorfplatz","47.174068","7.597997","CH"
"49691","Kriegstetten Reform Kirche","47.171129","7.598465","CH"
"49692","Kriegstetten Subingenstrasse","47.181152","7.596307","CH"
"49693","Kriens Alpenstrasse","47.035167","8.289241","CH"
"49694","Kriens Bachstrasse","47.029009","8.276251","CH"
"49695","Kriens Bergstrasse","47.040893","8.284189","CH"
"49696","Kriens Dattenberg","47.041378","8.293313","CH"
"49697","Kriens Dattenbergrain","47.039616","8.288171","CH"
"49698","Kriens Dattenmatt","47.020847","8.300064","CH"
"49699","Kriens Ehrendingen","47.03772","8.269968","CH"
"49700","Kriens Eichenspes","47.035158","8.266705","CH"
"49701","Kriens Feldmühle","47.034277","8.266112","CH"
"49702","Kriens Friedhofstrasse","47.030744","8.283515","CH"
"49703","Kriens Gabeldingen","47.040408","8.277303","CH"
"49704","Kriens Gabeldingen Schulhaus","47.040866","8.280512","CH"
"49705","Kriens Gemeindehaus","47.035104","8.279506","CH"
"49706","Kriens Grabenhof","47.024515","8.296181","CH"
"49707","Kriens Grossfeldstrasse","47.033009","8.283641","CH"
"49708","Kriens Grosshofstrasse","47.038789","8.298131","CH"
"49709","Kriens Guetrüti","47.025135","8.28658","CH"
"49710","Kriens Himmelrichstrasse","47.028946","8.284252","CH"
"49711","Kriens Hofmatt-Bellpark","47.034034","8.282202","CH"
"49712","Kriens Johanneskirche","47.032003","8.283982","CH"
"49713","Kriens Josef Schryberstrasse","47.031104","8.272431","CH"
"49714","Kriens Kirchbühl","47.03131","8.277429","CH"
"49715","Kriens Klösterli","47.029944","8.273887","CH"
"49716","Kriens Krauerhalle","47.032623","8.281771","CH"
"49717","Kriens Kuonimatt","47.022762","8.303165","CH"
"49718","Kriens Kupferhammer","47.036965","8.292333","CH"
"49719","Kriens Lauerzweg","47.029549","8.291812","CH"
"37007","Kriens Mattenhof","47.026616","8.302368","CH"
"49720","Kriens Nidfeld","47.030097","8.296504","CH"
"49721","Kriens Obere Weinhalde","47.038718","8.275577","CH"
"49722","Kriens Oberhusrain","47.038637","8.283155","CH"
"49723","Kriens Oberhusweg","47.037738","8.280602","CH"
"49724","Kriens Oberkuonimatt","47.025665","8.299273","CH"
"49725","Kriens Pilatusmarkt","47.018087","8.299938","CH"
"49726","Kriens Pulvermühle","47.033899","8.270525","CH"
"49727","Kriens Roggernhalde","47.027283","8.285052","CH"
"49728","Kriens Rosenstrasse","47.024191","8.302069","CH"
"49729","Kriens Schachenstrasse","47.034394","8.286823","CH"
"49730","Kriens Schappe-Center","47.034088","8.273222","CH"
"49731","Kriens Senti","47.032946","8.268512","CH"
"49732","Kriens Sidhalde","47.023346","8.288738","CH"
"49733","Kriens Sportweg","47.030268","8.289403","CH"
"49734","Kriens St Niklausengasse","47.033585","8.273267","CH"
"49735","Kriens Sternmatt","47.027454","8.298904","CH"
"49736","Kriens Südpol","47.033612","8.295965","CH"
"49737","Kriens Südstrasse","47.031355","8.270238","CH"
"49738","Kriens Unter-Dattenberg","47.040803","8.294014","CH"
"49739","Kriens Wiggenhof","47.021971","8.294832","CH"
"49740","Kriens Zumhof","47.03976","8.273869","CH"
"49741","Kriens Zumhofstrasse","47.037073","8.267757","CH"
"49742","Kriens Zunacher","47.031508","8.285843","CH"
"49743","KriensObere Dattenbergstrasse","47.03878","8.285708","CH"
"49744","Kriessern Baggersee","47.355884","9.598664","CH"
"49745","Kriessern Dorf","47.364729","9.606008","CH"
"49746","Kriessern Gassermadstrasse","47.365682","9.60359","CH"
"49747","Kriessern Schützenwiese","47.361224","9.605055","CH"
"12433","Kriftel","50.082285","8.475731","DE"
"63703","Krigslida","59.10944","18.0675","SE"
"68950","Krimderode Nordhausen","51.528667","10.77412","DE"
"4593","Krimmeri – Meinau","48.56358","7.75259","FR"
"33771","Krimml Bahnhof","47.234705","12.196277","AT"
"49748","Krinau Fabrik Feldmoos","47.318318","9.059518","CH"
"49749","Krinau Mühle","47.317338","9.053675","CH"
"49750","Krinau Rössli","47.317338","9.049854","CH"
"27997","Křinec","50.265988","15.143605","CZ"
"38375","Kriopighi","40.035342","23.473752","GR"
"70177","Kripp Rheinfähre Remagen","50.56398","7.273685","DE"
"15058","Krippen","50.912987","14.160581","DE"
"73980","Krippen Bahnhof Bad Schandau","50.912746","14.160087","DE"
"73981","Krippen Fährstelle im Ort Bad Schandau","50.913013","14.167332","DE"
"61642","Kristdala","57.40056","16.1975","SE"
"61643","Kristianopel","56.25778","16.04111","SE"
"28422","Kristiansand","58.145645","7.987275","NO"
"67359","Kristiansand bussterminal","58.145435","7.987996","NO"
"39536","Kristiansand stasjon","58.1456","7.987954","NO"
"64594","Kristianstad busstation","56.02944","14.16","SE"
"19117","Kristianstad Central","56.031777","14.151052","SE"
"62663","Kristianstad Österlen Airport","55.92389","14.07389","SE"
"65232","Kristianstad Statoil","56.02333","14.17389","SE"
"67026","Kristianstad Stora Torg","56.03139","14.15583","SE"
"61644","Kristineberg","65.06028","18.57361","SE"
"65233","Kristineberg Syd","55.53889","13.075","SE"
"63704","Kristineberg T-bana","59.33278","18.00306","SE"
"67027","Kristinefors","60.39417","12.90528","SE"
"29666","Kristinehamn","59.310068","14.108919","SE"
"61645","Kristvallabrunn","56.77583","16.05306","SE"
"34496","Kritzendorf Bahnhof","48.336066","16.29897","AT"
"38217","Krivodol","43.436288","17.122922","HR"
"27998","Křižanov","49.384767","16.08038","CZ"
"28007","Křižanovice","49.14506","16.93449","CZ"
"38977","Krizevci","46.00645","16.543217","HR"
"67610","Križic","45.76762","16.7817","HR"
"35494","Križine","45.397850","13.540863","HR"
"34253","Krizisce","45.260961","14.611476","HR"
"29591","Krk","45.027900","14.575211","HR"
"38291","Krneza","44.243060","15.313005","HR"
"32271","Krnica","44.972778","14.017028","HR"
"35318","Krnjak","45.33462","15.598717","HR"
"27995","Krnov","50.089269","17.683274","CZ"
"63705","Krogen","57.14694","12.26611","SE"
"33809","Kroisbach-Zöbing Bahnhof","47.033834","15.760961","AT"
"65234","Krokek Sandviken","58.66083","16.40194","SE"
"62664","Krokom","63.32583","14.44833","SE"
"67028","Krokom centrum","63.32639","14.44861","SE"
"67029","Krokom Krokomsporten","63.32944","14.43194","SE"
"61647","Krokvåg västra vägskäl","63.15083","16.25806","SE"
"61646","Krokvik","67.93222","20.06611","SE"
"33838","Kröllendorf Bahnhof","48.042553","14.789012","AT"
"15059","Krölpa-Ranis","50.677119","11.543318","DE"
"27996","Kroměříž","49.302327","17.403394","CZ"
"18961","Krommenie-Assendelft","52.494873","4.755347","NL"
"7028","Kronach","50.239551","11.320223","DE"
