"WMR","Mananara Nord Airport","Mananara","-16.16390037536621","49.773799896240234"
"ZWA","Andapa Airport","Andapa","-14.651700019836426","49.620601654052734"
"AMB","Ambilobe Airport","Ambilobe","-13.188400268554688","48.987998962402344"
"ANM","Antsirabato Airport","Antalaha","-14.99940013885498","50.3202018737793"
"HVA","Analalava Airport","Analalava","-14.62969970703125","47.76380157470703"
"MJN","Amborovy Airport","Mahajanga","-15.6668417421","46.351232528699995"
"NOS","Fascene Airport","Nosy-be","-13.3121004105","48.3148002625"
"BPY","Besalampy Airport","Besalampy","-16.744530296500002","44.4824838638"
"WMN","Maroantsetra Airport","Maroantsetra","-15.436699867248535","49.68830108642578"
"SVB","Sambava Airport","Sambava","-14.278599739074707","50.17470169067383"
"VOH","Vohimarina Airport","Vohemar","-13.375800132751465","50.00279998779297"
"WAI","Ambalabe Airport","Antsohihy","-14.898799896240234","47.993900299072266"
"IVA","Ampampamena Airport","Ampampamena","-13.484816","48.632702"
"FTU","Tôlanaro Airport","Tolagnaro","-25.03809928894043","46.95610046386719"
"WFI","Fianarantsoa Airport","Fianarantsoa","-21.441600799560547","47.111698150634766"
"RVA","Farafangana Airport","Farafangana","-22.805299758911133","47.82059860229492"
"WVK","Manakara Airport","Manakara","-22.119699478149414","48.02170181274414"
"MNJ","Mananjary Airport","Mananjary","-21.201799392700195","48.358299255371094"
"MXM","Morombe Airport","Morombe","-21.7539005279541","43.3754997253418"
"TLE","Toliara Airport","Toliara","-23.383399963378906","43.72850036621094"
"SSY","Mbanza Congo Airport","M'banza-congo","-6.269899845123291","14.246999740600586"
"BUG","Benguela Airport","Benguela","-12.609000206","13.4036998749"
"CAB","Cabinda Airport","Cabinda","-5.59699010848999","12.188400268554688"
"NOV","Nova Lisboa Airport","Huambo","-12.808899879455566","15.760499954223633"
"SVP","Kuito Airport","Kuito","-12.404600143433","16.947399139404"
"\N","Lobito Airport","Lobito","-12.371199607849121","13.536600112915039"
"LAD","Quatro de Fevereiro Airport","Luanda","-8.85837","13.2312"
"MEG","Malanje Airport","Malanje","-9.525090217590332","16.312400817871094"
"SPP","Menongue Airport","Menongue","-14.657600402832031","17.71980094909668"
"GXG","Negage Airport","Negage","-7.754509925842285","15.287699699401855"
"PBN","Porto Amboim Airport","Porto Amboim","-10.722000122070312","13.76550006866455"
"VHC","Saurimo Airport","Saurimo","-9.689069747924805","20.431900024414062"
"SZA","Soyo Airport","Soyo","-6.141089916229248","12.371800422668457"
"SDD","Lubango Airport","Lubango","-14.924699783325195","13.574999809265137"
"LUO","Luena Airport","Luena","-11.768099784851074","19.8976993560791"
"UGO","Uige Airport","Uige","-7.60306978225708","15.027799606323242"
"XGN","Xangongo Airport","Xangongo","-16.755399703979492","14.965299606323242"
"OYE","Oyem Airport","Oyem","1.5431100130081177","11.581399917602539"
"OKN","Okondja Airport","Okondja","-0.6652140021324158","13.673100471496582"
"LBQ","Lambarene Airport","Lambarene","-0.7043889760971069","10.245699882507324"
"BMM","Bitam Airport","Bitam","2.0756399631500244","11.493200302124023"
"POG","Port Gentil Airport","Port Gentil","-0.7117390036582947","8.754380226135254"
"OMB","Omboue Hopital Airport","Omboue Hospial","-1.5747300386428833","9.262689590454102"
"MKU","Makokou Airport","Makokou","0.5792109966278076","12.890899658203125"
"LBV","Libreville Leon M'ba International Airport","Libreville","0.458600014448","9.412280082699999"
"MVB","M'Vengue El Hadj Omar Bongo Ondimba International Airport","Franceville","-1.6561599969863892","13.437999725341797"
"PCP","Principe Airport","Principe","1.6629400253295898","7.411739826202393"
"TMS","São Tomé International Airport","Sao Tome","0.3781749904155731","6.7121500968933105"
"BEW","Beira Airport","Beira","-19.79640007019043","34.90760040283203"
"INH","Inhambane Airport","Inhambane","-23.876399993896484","35.40850067138672"
"VXC","Lichinga Airport","Lichinga","-13.274","35.2663"
"LFB","Lumbo Airport","Lumbo","-15.0331001282","40.671699523899996"
"MPM","Maputo Airport","Maputo","-25.920799","32.572601"
"MUD","Mueda Airport","Mueda","-11.672900199890137","39.5630989074707"
"MZB","Mocímboa da Praia Airport","Mocimboa Da Praia","-11.361800193786621","40.35490036010742"
"\N","Marrupa Airport","Marrupa","-13.225099563598633","37.552101135253906"
"MNC","Nacala Airport","Nacala","-14.488200187683105","40.71220016479492"
"APL","Nampula Airport","Nampula","-15.105600357055664","39.28179931640625"
"POL","Pemba Airport","Pemba","-12.991762161254883","40.52401351928711"
"UEL","Quelimane Airport","Quelimane","-17.855499267578125","36.86909866333008"
"\N","Songo Airport","Songo","-15.602700233459473","32.77320098876953"
"TET","Chingozi Airport","Tete","-16.104799270629883","33.640201568603516"
"\N","Ulongwe Airport","Ulongwe","-14.70460033416748","34.35240173339844"
"VNX","Vilankulo Airport","Vilankulu","-22.018400192260742","35.31330108642578"
"\N","Alphonse Airport","Alphonse","-7.00478","52.7262"
"DES","Desroches Airport","Desroches","-5.6967","53.6558"
"\N","Farquhar Airport","Farquhar","-10.1096","51.176102"
"SEZ","Seychelles International Airport","Mahe","-4.67434","55.521801"
"PRI","Praslin Airport","Praslin","-4.3192901611328125","55.69139862060547"
"\N","Coetivy Airport","Coetivy","-7.13457","56.278198"
"AEH","Abeche Airport","Abeche","13.847000122070312","20.84429931640625"
"MQQ","Moundou Airport","Moundou","8.624409675598145","16.071399688720703"
"NDJ","N'Djamena International Airport","N'djamena","12.1337","15.034"
"FYT","Faya Largeau Airport","Faya-largeau","17.91710090637207","19.111099243164062"
"BUQ","Joshua Mqabuko Nkomo International Airport","Bulawayo","-20.017401","28.617901"
"\N","Charles Prince Airport","Harare","-17.75160026550293","30.924699783325195"
"BFO","Buffalo Range Airport","Chiredzi","-21.008101","31.5786"
"VFA","Victoria Falls International Airport","Victoria Falls","-18.09589958190918","25.839000701904297"
"HRE","Robert Gabriel Mugabe International Airport","Harare","-17.931801","31.0928"
"KAB","Kariba International Airport","Kariba","-16.519800186157227","28.885000228881836"
"\N","Mutoko Airport","Mutoko","-17.431900024414062","32.18450164794922"
"UTA","Mutare Airport","Mutare","-18.997499465942","32.627201080322"
"MVZ","Masvingo International Airport","Masvingo","-20.055299758911133","30.859100341796875"
"\N","Zvishavane Airport","Zvishavane","-20.289499282836914","30.088199615478516"
"GWE","Thornhill Air Base","Gwert","-19.436399459838867","29.861900329589844"
"HWN","Hwange National Park Airport","Hwange National Park","-18.629899978637695","27.020999908447266"
"BLZ","Chileka International Airport","Blantyre","-15.679100036621094","34.9739990234375"
"KGJ","Karonga Airport","Karonga","-9.953570365905762","33.893001556396484"
"KBQ","Kasungu Airport","Kasungu","-13.014599800109863","33.46860122680664"
"LLW","Lilongwe International Airport","Lilongwe","-13.7894001007","33.78099823"
"ZZU","Mzuzu Airport","Mzuzu","-11.444700241088867","34.01179885864258"
"MSU","Moshoeshoe I International Airport","Maseru","-29.462299346923828","27.552499771118164"
"\N","Mejametalana Airbase","Maseru","-29.304100036621094","27.50349998474121"
"FIH","Ndjili International Airport","Kinshasa","-4.38575","15.4446"
"NLO","Ndolo Airport","Kinshasa","-4.32666015625","15.327500343323"
"MNB","Muanda Airport","Muanda","-5.9308600425720215","12.351799964904785"
"\N","Kitona Base Airport","Kitona Base","-5.918059825897217","12.447699546813965"
"FDU","Bandundu Airport","Bandoundu","-3.3113200664520264","17.38170051574707"
"KKW","Kikwit Airport","Kikwit","-5.035769939422607","18.785600662231445"
"MDK","Mbandaka Airport","Mbandaka","0.0226000007242","18.2887001038"
"BDT","Gbadolite Airport","Gbadolite","4.253210067749023","20.975299835205078"
"GMA","Gemena Airport","Gemena","3.2353699207299997","19.771299362199997"
"KLI","Kotakoli Airport","Kotakoli","4.157639980316162","21.65089988708496"
"LIQ","Lisala Airport","Lisala","2.17066","21.496901"
"FKI","Bangoka International Airport","Kisangani","0.481638997793","25.3379993439"
"IRP","Matari Airport","Isiro","2.8276100158691406","27.588300704956055"
"BUX","Bunia Airport","Bunia","1.5657199621200562","30.220800399780273"
"BZU","Buta Zega Airport","Buta Zega","2.818350076675415","24.793699264526367"
"BKY","Bukavu Kavumu Airport","Bukavu/kavumu","-2.3089799880981445","28.808799743652344"
"GOM","Goma International Airport","Goma","-1.6708099842071533","29.238500595092773"
"KND","Kindu Airport","Kindu","-2.91917991638","25.915399551399997"
"FBM","Lubumbashi International Airport","Lubumashi","-11.5913000107","27.5308990479"
"KWZ","Kolwezi Airport","Kolwezi","-10.765899658203125","25.505699157714844"
"FMI","Kalemie Airport","Kalemie","-5.8755598068237305","29.25"
"KMN","Kamina Base Airport","Kamina Base","-8.642020225524902","25.252899169921875"
"KGA","Kananga Airport","Kananga","-5.90005016327","22.4692001343"
"MJM","Mbuji Mayi Airport","Mbuji-mayi","-6.121240139010001","23.569000244099996"
"BKO","Modibo Keita International Airport","Bamako","12.5335","-7.94994"
"GAQ","Gao Airport","Gao","16.24839973449707","-0.005456000100821257"
"KYS","Kayes Dag Dag Airport","Kayes","14.481200218200684","-11.404399871826172"
"MZI","Mopti Airport","Mopti","14.5128002167","-4.0795598030099995"
"TOM","Timbuktu Airport","Tombouctou","16.730499267578125","-3.007580041885376"
"\N","Tessalit Airport","Tessalit","20.243000030517578","0.9773079752922058"
"BJL","Banjul International Airport","Banjul","13.338000297546387","-16.65220069885254"
"FUE","Fuerteventura Airport","Fuerteventura","28.452699661254883","-13.863800048828125"
"VDE","Hierro Airport","Hierro","27.814800262451172","-17.887100219726562"
"SPC","La Palma Airport","Santa Cruz De La Palma","28.626499","-17.7556"
"LPA","Gran Canaria Airport","Gran Canaria","27.931900024414062","-15.38659954071045"
"ACE","Lanzarote Airport","Arrecife","28.945499","-13.6052"
"TFS","Tenerife South Airport","Tenerife","28.044500351","-16.5725002289"
"TFN","Tenerife Norte Airport","Tenerife","28.4827003479","-16.3414993286"
"MLN","Melilla Airport","Melilla","35.279800415","-2.9562599659"
"FNA","Lungi International Airport","Freetown","8.61644","-13.1955"
"\N","Cufar Airport","Cufar","11.2878999710083","-15.180500030517578"
"MLW","Spriggs Payne Airport","Monrovia","6.289060115814209","-10.758700370788574"
"ROB","Roberts International Airport","Monrovia","6.23379","-10.3623"
"AGA","Al Massira Airport","Agadir","30.325000762939453","-9.413069725036621"
"TTA","Tan Tan Airport","Tan Tan","28.448200225830078","-11.161299705505371"
"FEZ","Saïss Airport","Fes","33.9272994995","-4.977960109709999"
"\N","Ifrane Airport","Ifrane","33.50529861450195","-5.152900218963623"
"ERH","Moulay Ali Cherif Airport","Er-rachidia","31.9475002289","-4.39833021164"
"MEK","Bassatine Airport","Meknes","33.87910079956055","-5.515120029449463"
"OUD","Angads Airport","Oujda","34.787200927734375","-1.92399001121521"
"GMD","Ben Slimane Airport","Ben Slimane","33.655399","-7.22145"
"RBA","Rabat-Salé Airport","Rabat","34.051498","-6.75152"
"CMN","Mohammed V International Airport","Casablanca","33.36750030517578","-7.589970111846924"
"RAK","Menara Airport","Marrakech","31.606899261499997","-8.03629970551"
"NNA","Kenitra Airport","Kentira","34.29890060424805","-6.595880031585693"
"OZZ","Ouarzazate Airport","Ouarzazate","30.9391002655","-6.909430027010001"
"AHU","Cherif Al Idrissi Airport","Al Hociema","35.177101135253906","-3.83951997756958"
"TTU","Saniat R'mel Airport","Tetouan","35.594299316406","-5.320020198822"
"TNG","Ibn Batouta Airport","Tanger","35.726898193400004","-5.91689014435"
"ZIG","Ziguinchor Airport","Ziguinchor","12.5556","-16.281799"
"CSK","Cap Skirring Airport","Cap Skiring","12.39533","-16.748"
"KLC","Kaolack Airport","Kaolack","14.146900177001953","-16.051300048828125"
"DKR","Léopold Sédar Senghor International Airport","Dakar","14.739700317382812","-17.49020004272461"
"XLS","Saint Louis Airport","St. Louis","16.050800323486328","-16.463199615478516"
"BXE","Bakel Airport","Bakel","14.847299575805664","-12.468299865722656"
"KGG","Kédougou Airport","Kedougou","12.57229995727539","-12.22029972076416"
"TUD","Tambacounda Airport","Tambacounda","13.736800193786621","-13.65310001373291"
"AEO","Aioun el Atrouss Airport","Aioun El Atrouss","16.711299896240234","-9.637880325317383"
"TIY","Tidjikja Airport","Tidjikja","18.570100784301758","-11.423500061035156"
"KFA","Kiffa Airport","Kiffa","16.59000015258789","-11.406200408935547"
"EMN","Néma Airport","Nema","16.621999740600586","-7.3165998458862305"
"KED","Kaédi Airport","Kaedi","16.159500122070312","-13.507599830627441"
"NKC","Nouakchott–Oumtounsy International Airport","Nouakschott","18.31","-15.9697222"
"SEY","Sélibaby Airport","Selibabi","15.179699897766113","-12.207300186157227"
"ATR","Atar International Airport","Atar","20.506799697875977","-13.04319953918457"
"NDB","Nouadhibou International Airport","Nouadhibou","20.9330997467041","-17.030000686645508"
"\N","Bir Moghrein Airport","Bir Moghrein","25.2367000579834","-11.588700294494629"
"FIG","Fria Airport","Fira","10.350600242615","-13.569199562073"
"FAA","Faranah Airport","Faranah","10.0354995728","-10.7698001862"
"LEK","Tata Airport","Labe","11.326100349426","-12.286800384521"
"SID","Amílcar Cabral International Airport","Amilcar Cabral","16.7414","-22.9494"
"BVC","Rabil Airport","Boa Vista","16.136499404907227","-22.888900756835938"
"MMO","Maio Airport","Maio","15.155900001525879","-23.213699340820312"
"SNE","Preguiça Airport","Sao Nocolau Island","16.58839988708496","-24.284700393676758"
"VXE","São Pedro Airport","Sao Vicente Island","16.833200454711914","-25.055299758911133"
"ADD","Addis Ababa Bole International Airport","Addis Ababa","8.97789001465","38.799301147499996"
"\N","Lideta Army Airport","Addis Ababa","9.003685","38.725498"
"AMH","Arba Minch Airport","Arba Minch","6.0393900871276855","37.59049987792969"
"AXU","Axum Airport","Axum","14.14680004119873","38.77280044555664"
"BJR","Bahir Dar Airport","Bahar Dar","11.608099937438965","37.32160186767578"
"DIR","Aba Tenna Dejazmach Yilma International Airport","Dire Dawa","9.624699592590332","41.85419845581055"
"GMB","Gambella Airport","Gambella","8.12876033782959","34.5630989074707"
"GDQ","Gonder Airport","Gondar","12.51990032196045","37.433998107910156"
"JIM","Jimma Airport","Jimma","7.66609001159668","36.81660079956055"
"LLI","Lalibella Airport","Lalibella","11.975000381469727","38.97999954223633"
"MQX","Mekele Airport","Makale","13.467399597167969","39.53350067138672"
"ASO","Asosa Airport","Asosa","10.018500328063965","34.586299896240234"
"BJM","Bujumbura International Airport","Bujumbura","-3.3240199089050293","29.318500518798828"
"HGA","Egal International Airport","Hargeisa","9.518170356750488","44.08879852294922"
"BBO","Berbera Airport","Berbera","10.389200210571289","44.94110107421875"
"KMU","Kisimayu Airport","Kismayu","-0.3773530125617981","42.45920181274414"
"ALY","El Nouzha Airport","Alexandria","31.183900833129883","29.94890022277832"
"ABS","Abu Simbel Airport","Abu Simbel","22.375999450699997","31.611700058"
"CAI","Cairo International Airport","Cairo","30.12190055847168","31.40559959411621"
"CWE","Cairo West Airport","Cairo","30.116399765","30.915399551399997"
"HRG","Hurghada International Airport","Hurghada","27.178300857543945","33.799400329589844"
"EGH","El Gora Airport","El Gorah","31.068559","34.129629"
"LXR","Luxor International Airport","Luxor","25.671","32.7066"
"MUH","Mersa Matruh Airport","Mersa-matruh","31.3253993988","27.221700668300002"
"PSD","Port Said Airport","Port Said","31.279399871826172","32.2400016784668"
"SKV","St Catherine International Airport","St. Catherine","28.685300827","34.0625"
"ASW","Aswan International Airport","Aswan","23.9643993378","32.8199996948"
"ELT","El Tor Airport","El-tor","28.208999633789062","33.64550018310547"
"EDL","Eldoret International Airport","Eldoret","0.4044579863548279","35.23889923095703"
"GGM","Kakamega Airport","Kakamega","0.271342009306","34.7873001099"
"KIS","Kisumu Airport","Kisumu","-0.0861390009522438","34.72890090942383"
"KTL","Kitale Airport","Kitale","0.9719889760017395","34.95859909057617"
"LOK","Lodwar Airport","Lodwar","3.1219699382781982","35.608699798583984"
"LAU","Manda Airstrip","Lamu","-2.252419948577881","40.91310119628906"
"MBA","Mombasa Moi International Airport","Mombasa","-4.034830093383789","39.594200134277344"
"\N","Naivasha Airport","Naivasha","-0.787953","36.433494"
"WIL","Nairobi Wilson Airport","Nairobi","-1.321720004081726","36.81480026245117"
"\N","Moi Air Base","Nairobi","-1.2772699594499999","36.8623008728"
"WJR","Wajir Airport","Wajir","1.73324","40.091599"
"\N","Bu Attifel Airport","Buattifel","28.795400619506836","22.080900192260742"
"\N","Warehouse 59e Airport","Giallo","28.638500213623047","21.437999725341797"
"GHT","Ghat Airport","Ghat","25.1455993652","10.142600059500001"
"AKF","Kufra Airport","Kufra","24.178699493408203","23.31399917602539"
"BEN","Benina International Airport","Benghazi","32.096801757799994","20.2695007324"
"SEB","Sabha Airport","Sebha","26.98699951171875","14.47249984741211"
"TIP","Tripoli International Airport","Tripoli","32.6635017395","13.1590003967"
"LMQ","Marsa Brega Airport","Marsa Brega","30.37809944152832","19.576400756835938"
"\N","Ras Lanuf Oil Airport","Ras Lanouf V 40","30.5","18.52720069885254"
"HUQ","Hon Airport","Hon","29.11009979248047","15.96560001373291"
"\N","Dahra Airport","Dahra","29.47260093688965","17.934900283813477"
"LTD","Ghadames East Airport","Ghadames","30.15169906616211","9.715310096740723"
"\N","Zella 74 Airport","Zella 74","28.58989906311035","17.293899536132812"
"GYI","Gisenyi Airport","Gisenyi","-1.6771999597549438","29.258899688720703"
"KGL","Kigali International Airport","Kigali","-1.96863","30.1395"
"KME","Kamembe Airport","Kamembe","-2.462239980697632","28.907899856567383"
"DOG","Dongola Airport","Dongola","19.153900146499996","30.430099487299998"
"RSS","Damazin Airport","Damazin","11.7859","34.3367"
"ELF","El Fasher Airport","El Fasher","13.614899635314941","25.324600219726562"
"KSL","Kassala Airport","Kassala","15.387499809265137","36.328800201416016"
"KDX","Kadugli Airport","Kadugli","11.137999534600002","29.7010993958"
"EBD","El Obeid Airport","El Obeid","13.153200149536133","30.23270034790039"
"JUB","Juba International Airport","Juba","4.87201023102","31.6011009216"
"MAK","Malakal Airport","Malakal","9.55897045135498","31.65220069885254"
"KRT","Khartoum International Airport","Khartoum","15.589500427246094","32.553199768066406"
"ARK","Arusha Airport","Arusha","-3.3677899837493896","36.63330078125"
"DAR","Julius Nyerere International Airport","Dar Es Salaam","-6.87811","39.202599"
"DOD","Dodoma Airport","Dodoma","-6.170440196990967","35.752601623535156"
"IRI","Iringa Airport","Iringa","-7.668630123138428","35.75210189819336"
"JRO","Kilimanjaro International Airport","Kilimanjaro","-3.42940998077","37.0745010376"
"LKY","Lake Manyara Airport","Lake Manyara","-3.376310110092163","35.81829833984375"
"MYW","Mtwara Airport","Mtwara","-10.339099884033203","40.181800842285156"
"MWZ","Mwanza Airport","Mwanza","-2.4444899559020996","32.932701110839844"
"PMA","Pemba Airport","Pemba","-5.257259845733643","39.8114013671875"
"TGT","Tanga Airport","Tanga","-5.092360019683838","39.07120132446289"
"ZNZ","Abeid Amani Karume International Airport","Zanzibar","-6.22202","39.224899"
"EBB","Entebbe International Airport","Entebbe","0.042386","32.443501"
"SRT","Soroti Airport","Soroti","1.7276899814605713","33.622798919677734"
"TIA","Tirana International Airport Mother Teresa","Tirana","41.4146995544","19.7206001282"
"BOJ","Burgas Airport","Bourgas","42.56959915161133","27.515199661254883"
"GOZ","Gorna Oryahovitsa Airport","Gorna Orechovica","43.15140151977539","25.712900161743164"
"PDV","Plovdiv International Airport","Plovdiv","42.067799","24.8508"
"SOF","Sofia Airport","Sofia","42.696693420410156","23.411436080932617"
"SZR","Stara Zagora Airport","Stara Zagora","42.3766667","25.655"
"VAR","Varna Airport","Varna","43.232101","27.8251"
"LCA","Larnaca International Airport","Larnaca","34.875099182128906","33.624900817871094"
"PFO","Paphos International Airport","Paphos","34.71799850463867","32.48569869995117"
"AKT","RAF Akrotiri","Akrotiri","34.590401","32.9879"
"DBV","Dubrovnik Airport","Dubrovnik","42.5614013671875","18.268199920654297"
"\N","Osijek-Čepin Airfield","Cepin","45.5427778","18.6319444"
"OSI","Osijek Airport","Osijek","45.46269989013672","18.810199737548828"
"PUY","Pula Airport","Pula","44.89350128173828","13.922200202941895"
"\N","Grobnicko Polje Airport","Grobnik","45.37950134277344","14.503800392150879"
"RJK","Rijeka Airport","Rijeka","45.21689987182617","14.570300102233887"
"SPU","Split Airport","Split","43.53889846801758","16.29800033569336"
"\N","Varaždin Airport","Varazdin","46.294647216796875","16.382932662963867"
"ZAG","Zagreb Airport","Zagreb","45.7429008484","16.0687999725"
"ZAD","Zadar Airport","Zadar","44.108299","15.3467"
"\N","Udbina Air Base","Udbina","44.55759811401367","15.774399757385254"
"ABC","Albacete-Los Llanos Airport","Albacete","38.9485015869","-1.8635200262099998"
"ALC","Alicante International Airport","Alicante","38.28219985961914","-0.5581560134887695"
"LEI","Almería International Airport","Almeria","36.84389877319336","-2.3701000213623047"
"OVD","Asturias Airport","Aviles","43.5635986328125","-6.0346198081970215"
"ODB","Córdoba Airport","Cordoba","37.84199905395508","-4.848879814147949"
"BIO","Bilbao Airport","Bilbao","43.30110168457031","-2.9106099605560303"
"BCN","Barcelona International Airport","Barcelona","41.2971","2.07846"
"BJZ","Badajoz Airport","Badajoz","38.891300201416016","-6.8213300704956055"
"LCG","A Coruña Airport","La Coruna","43.302101","-8.37726"
"\N","Armilla Air Base","Granada","37.1332016","-3.63568997"
"GRO","Girona Airport","Gerona","41.901000977","2.7605500221"
"GRX","Federico Garcia Lorca Airport","Granada","37.18870162963867","-3.777359962463379"
"\N","Getafe Air Base","Madrid","40.29410171508789","-3.723829984664917"
"IBZ","Ibiza Airport","Ibiza","38.872898101800004","1.3731199502899998"
"XRY","Jerez Airport","Jerez","36.744598388671875","-6.060110092163086"
"MJV","San Javier Airport","Murcia","37.775001525878906","-0.8123890161514282"
"MAD","Adolfo Suárez Madrid–Barajas Airport","Madrid","40.471926","-3.56264"
"AGP","Málaga Airport","Malaga","36.67490005493164","-4.499110221862793"
"MAH","Menorca Airport","Menorca","39.86259841918945","4.218649864196777"
"OZP","Moron Air Base","Sevilla","37.17490005493164","-5.615940093994141"
"\N","Ocaña Airport","Ocana","39.9375","-3.5033299922943115"
"PNA","Pamplona Airport","Pamplona","42.77000045776367","-1.6463299989700317"
"\N","Alcantarilla Air Base","Murcia","37.951099","-1.23032"
"REU","Reus Air Base","Reus","41.14739990234375","1.1671700477600098"
"ROZ","Rota Naval Station Airport","Rota","36.645198822","-6.34946012497"
"SLM","Salamanca Airport","Salamanca","40.95209884643555","-5.501989841461182"
"\N","Son Bonet Airport","Son Bonet","39.598899841308594","2.70278000831604"
"\N","San Luis Airport","San Luis","39.86220169067383","4.25832986831665"
"EAS","San Sebastian Airport","San Sebastian","43.35649871826172","-1.7906099557876587"
"SCQ","Santiago de Compostela Airport","Santiago","42.89630126953125","-8.415140151977539"
"LEU","Pirineus - la Seu d'Urgel Airport","Seo De Urgel","42.3386","1.40917"
"TOJ","Torrejón Airport","Madrid","40.496700286865234","-3.4458699226379395"
"VLC","Valencia Airport","Valencia","39.4893","-0.481625"
"VLL","Valladolid Airport","Valladolid","41.7061004639","-4.85194015503"
"VIT","Vitoria/Foronda Airport","Vitoria","42.8828010559082","-2.7244699001312256"
"VGO","Vigo Airport","Vigo","42.2318000793457","-8.62677001953125"
"SDR","Santander Airport","Santander","43.427101135253906","-3.82000994682312"
"ZAZ","Zaragoza Air Base","Zaragoza","41.66619873046875","-1.0415500402450562"
"SVQ","Sevilla Airport","Sevilla","37.417999267578125","-5.8931097984313965"
"CQF","Calais-Dunkerque Airport","Calais","50.962100982666016","1.954759955406189"
"\N","Péronne-Saint-Quentin Airport","Peronne","49.8685","3.02958"
"\N","Nangis-Les Loges Airport","Nangis","48.59619903564453","3.0067899227142334"
"\N","Bagnoles-de-l'Orne-Couterne Airport","Bagnole-de-l'orne","48.545799255371094","-0.38744398951530457"
"BYF","Albert-Bray Airport","Albert","49.9715003967","2.69765996933"
"LTQ","Le Touquet-Côte d'Opale Airport","Le Tourquet","50.517398834228516","1.6205899715423584"
"XVS","Valenciennes-Denain Airport","Valenciennes","50.325801849365234","3.4612600803375244"
"\N","Amiens-Glisy Airport","Amiens","49.873004","2.387074"
"AGF","Agen-La Garenne Airport","Agen","44.17470169067383","0.5905560255050659"
"\N","Cazaux (BA 120) Air Base","Cazaux","44.53329849243164","-1.125"
"BOD","Bordeaux-Mérignac Airport","Bordeaux","44.828300476100004","-0.715556025505"
"EGC","Bergerac-Roumanière Airport","Bergerac","44.82529830932617","0.5186110138893127"
"\N","Toulouse-Francazal (BA 101) Air Base","Toulouse","43.54560089111328","1.3674999475479126"
"CNG","Cognac-Châteaubernard (BA 709) Air Base","Cognac","45.65829849243164","-0.3174999952316284"
"PIS","Poitiers-Biard Airport","Poitiers","46.58769989013672","0.30666598677635193"
"MCU","Montluçon-Guéret Airport","Montlucon-gueret","46.222599029541016","2.363960027694702"
"LIG","Limoges Airport","Limoges","45.86280059814453","1.1794400215148926"
"\N","Mont-de-Marsan (BA 118) Air Base","Mont-de-marsan","43.911701","-0.5075"
"NIT","Niort-Souché Airport","Niort","46.313477","-0.394529"
"TLS","Toulouse-Blagnac Airport","Toulouse","43.629101","1.36382"
"PUF","Pau Pyrénées Airport","Pau","43.380001068115234","-0.41861099004745483"
"\N","Muret-Lherm Airport","La Rochelle","43.44889831542969","1.2633299827575684"
"LDE","Tarbes-Lourdes-Pyrénées Airport","Tarbes","43.1786994934082","-0.006438999902456999"
"ANG","Angoulême-Brie-Champniers Airport","Angouleme","45.72919845581055","0.22145600616931915"
"BVE","Brive Souillac Airport","Brive","45.039722","1.485556"
"PGX","Périgueux-Bassillac Airport","Perigueux","45.19810104370117","0.815555989742279"
"BIQ","Biarritz-Anglet-Bayonne Airport","Biarritz-bayonne","43.4683333","-1.5311111"
"ZAO","Cahors-Lalbenque Airport","Cahors","44.35139846801758","1.4752800464630127"
"\N","Saint-Girons-Antichan Airport","St.-girons","43.0078010559082","1.1031500101089478"
"\N","Arcachon-La Teste-de-Buch Airport","Arcachon","44.596401","-1.11083"
"LBI","Albi-Le Séquestre Airport","Albi","43.91389846801758","2.1130599975585938"
"DCM","Castres-Mazamet Airport","Castres","43.55630111694336","2.289180040359497"
"\N","Toulouse-Lasbordes Airport","Toulouse","43.58610153198242","1.499169945716858"
"\N","Millau-Larzac Airfield","Millau","43.9893","3.183"
"\N","Graulhet-Montdragon Airport","Graulhet","43.77109909057617","2.0108299255371094"
"RDZ","Rodez-Marcillac Airport","Rodez","44.407901763916016","2.4826700687408447"
"\N","Ussel-Thalamy Airport","Ussel","45.534698486328125","2.4238901138305664"
"\N","Villeneuve-sur-Lot Airport","Villeneuve-sur-lot","44.39690017700195","0.7588890194892883"
"RYN","Royan-Médis Airport","Royan","45.62810134887695","-0.9725000262260437"
"\N","Mimizan Airport","Mimizan","44.145928","-1.16432"
"\N","Aire-sur-l'Adour Airport","Aire-sur-l'adour","43.70940017700195","-0.245278000831604"
"XMW","Montauban Airport","Montauban","44.025699615478516","1.3780399560928345"
"\N","Auch-Lamothe Airport","Auch","43.687801","0.601667"
"\N","Libourne-Artigues-de-Lussac Airport","Libourne","44.982498","-0.134722"
"\N","Pamiers-Les Pujols Airport","Pamiers","43.090599060058594","1.69582998752594"
"\N","Marmande-Virazeil Airport","Marmande","44.4989013671875","0.20051400363445282"
"RCO","Rochefort-Saint-Agnant (BA 721) Airport","Rochefort","45.88779830932617","-0.9830560088157654"
"\N","Pontivy Airport","Pontivy","48.05849838256836","-2.92182993888855"
"\N","Aubigny-sur-Nère Airport","Aubigny-sur-nere","47.480556","2.394167"
"\N","Guiscriff Scaer Airport","Guiscriff-scaer","48.0525016784668","-3.664720058441162"
"\N","Ancenis Airport","Ancenis","47.40810012817383","-1.1775000095367432"
"\N","Brienne-le-Château Airport","Brienne-le Chateau","48.4297981262207","4.48222017288208"
"CMR","Colmar-Houssen Airport","Colmar","48.109901428222656","7.359010219573975"
